task_id,task_family,case_id,seed,group_id,run_id,agent_id,round_id,prompt_variant,model_name,item_id,canonical_item,source_id,source_bin,query_path,first_seen_round,support_count,is_singleton,self_reported_completion,self_reported_confidence,aggregation_status,audit_status,oracle_label,oracle_bucket,reportable,experimental_status
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent01,agent01,,,,repo/tests/test_options.py:93,repo/tests/test_options.py:93,repo/tests/test_options.py,repo/tests/test_options.py,,,2,False,True,0.82,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent01,agent01,,,,repo/tests/test_options.py:94,repo/tests/test_options.py:94,repo/tests/test_options.py,repo/tests/test_options.py,,,3,False,True,0.82,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent01,agent01,,,,repo/tests/test_options.py:97,repo/tests/test_options.py:97,repo/tests/test_options.py,repo/tests/test_options.py,,,2,False,True,0.82,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent01,agent01,,,,repo/tests/test_options.py:98,repo/tests/test_options.py:98,repo/tests/test_options.py,repo/tests/test_options.py,,,3,False,True,0.82,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent01,agent01,,,,repo/tests/test_options.py:99,repo/tests/test_options.py:99,repo/tests/test_options.py,repo/tests/test_options.py,,,3,False,True,0.82,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:152,repo/CHANGES.md:152,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:154,repo/CHANGES.md:154,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:18,repo/CHANGES.md:18,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:19,repo/CHANGES.md:19,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:305,repo/CHANGES.md:305,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,False,,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:308,repo/CHANGES.md:308,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:311,repo/CHANGES.md:311,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:314,repo/CHANGES.md:314,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:394,repo/CHANGES.md:394,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:398,repo/CHANGES.md:398,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:399,repo/CHANGES.md:399,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/CHANGES.md:401,repo/CHANGES.md:401,repo/CHANGES.md,repo/CHANGES.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/docs/commands-and-groups.md:57,repo/docs/commands-and-groups.md:57,repo/docs/commands-and-groups.md,repo/docs/commands-and-groups.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/docs/commands-and-groups.md:62,repo/docs/commands-and-groups.md:62,repo/docs/commands-and-groups.md,repo/docs/commands-and-groups.md,,,3,False,True,0.74,consensus,not_required,True,documentation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:106,repo/src/click/__init__.py:106,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:108,repo/src/click/__init__.py:108,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:118,repo/src/click/__init__.py:118,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:121,repo/src/click/__init__.py:121,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:84,repo/src/click/__init__.py:84,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,command_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:86,repo/src/click/__init__.py:86,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:95,repo/src/click/__init__.py:95,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,command_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/__init__.py:97,repo/src/click/__init__.py:97,repo/src/click/__init__.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:100,repo/src/click/core.py:100,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:101,repo/src/click/core.py:101,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:102,repo/src/click/core.py:102,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1030,repo/src/click/core.py:1030,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1045,repo/src/click/core.py:1045,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:106,repo/src/click/core.py:106,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1074,repo/src/click/core.py:1074,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:110,repo/src/click/core.py:110,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:111,repo/src/click/core.py:111,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1205,repo/src/click/core.py:1205,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1206,repo/src/click/core.py:1206,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1237,repo/src/click/core.py:1237,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1238,repo/src/click/core.py:1238,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1357,repo/src/click/core.py:1357,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1359,repo/src/click/core.py:1359,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1362,repo/src/click/core.py:1362,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:1596,repo/src/click/core.py:1596,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2066,repo/src/click/core.py:2066,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2181,repo/src/click/core.py:2181,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2182,repo/src/click/core.py:2182,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2183,repo/src/click/core.py:2183,repo/src/click/core.py,repo/src/click,,,1,True,True,0.74,singleton,holdout_confirmed,False,,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2184,repo/src/click/core.py:2184,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2188,repo/src/click/core.py:2188,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2249,repo/src/click/core.py:2249,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2278,repo/src/click/core.py:2278,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2309,repo/src/click/core.py:2309,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2318,repo/src/click/core.py:2318,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2321,repo/src/click/core.py:2321,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2709,repo/src/click/core.py:2709,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2714,repo/src/click/core.py:2714,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2719,repo/src/click/core.py:2719,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2823,repo/src/click/core.py:2823,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2915,repo/src/click/core.py:2915,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2922,repo/src/click/core.py:2922,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2935,repo/src/click/core.py:2935,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:2936,repo/src/click/core.py:2936,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3041,repo/src/click/core.py:3041,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3042,repo/src/click/core.py:3042,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3580,repo/src/click/core.py:3580,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3585,repo/src/click/core.py:3585,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3586,repo/src/click/core.py:3586,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3610,repo/src/click/core.py:3610,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3660,repo/src/click/core.py:3660,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,command_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3662,repo/src/click/core.py:3662,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3669,repo/src/click/core.py:3669,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,command_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:3671,repo/src/click/core.py:3671,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:517,repo/src/click/core.py:517,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:519,repo/src/click/core.py:519,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:979,repo/src/click/core.py:979,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,parameter_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:98,repo/src/click/core.py:98,repo/src/click/core.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,message_formatting,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:980,repo/src/click/core.py:980,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,command_behavior,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:981,repo/src/click/core.py:981,repo/src/click/core.py,repo/src/click,,,1,True,True,0.74,singleton,holdout_confirmed,False,,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:986,repo/src/click/core.py:986,repo/src/click/core.py,repo/src/click,,,2,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/core.py:987,repo/src/click/core.py:987,repo/src/click/core.py,repo/src/click,,,1,True,True,0.74,singleton,holdout_confirmed,False,,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/parser.py:237,repo/src/click/parser.py:237,repo/src/click/parser.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/parser.py:515,repo/src/click/parser.py:515,repo/src/click/parser.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/parser.py:517,repo/src/click/parser.py:517,repo/src/click/parser.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/parser.py:526,repo/src/click/parser.py:526,repo/src/click/parser.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,implementation,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/src/click/parser.py:528,repo/src/click/parser.py:528,repo/src/click/parser.py,repo/src/click,,,3,False,True,0.74,consensus,not_required,True,warning_emission,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/tests/test_arguments.py:342,repo/tests/test_arguments.py:342,repo/tests/test_arguments.py,repo/tests/test_arguments.py,,,2,False,True,0.74,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/tests/test_arguments.py:344,repo/tests/test_arguments.py:344,repo/tests/test_arguments.py,repo/tests/test_arguments.py,,,3,False,True,0.74,consensus,not_required,True,test_coverage,True,blind_agent_result
T4_real_repo_click_deprecation,real_repo_code_audit,T4_real_repo_click_seed01_blind,seed01,G3,T4_G3_seed01_agent02,agent02,,,,repo/tests/test_arguments.py:380,repo/tests/test_arguments.py:380,repo/tests/test_arguments.py,repo/tests/test_arguments.py,,,3,False,True,0.74,consensus,not_required,True,test_coverage,True,blind_agent_result
